"date","sitename","county","aqi","status","so2","co","o3","pm10","pm2.5","no2","nox","no","windspeed","winddirec","after_reform"
2023-04-15,"Mailiao","Yunlin County",18,"Good",1.5,0.13,15.6,16,4,5.7,7,1.3,1,247,TRUE
2023-04-15,"Sanyi","Miaoli County",69,"Moderate",3.5,0.29,57.6,58,29,8.4,10.2,1.8,2.7,187,TRUE
2023-04-15,"Toufen","Miaoli County",33,"Good",1.5,0.25,29.7,20,12,10,12.9,2.9,NA,NA,TRUE
2023-04-15,"Douliu","Yunlin County",27,"Good",1.5,0.14,44.9,19,6,1.8,2.3,0.5,3.4,325,TRUE
2023-04-15,"Shilin","Taipei City",32,"Good",1.1,0.28,18.9,27,12,NA,NA,NA,1,322,TRUE
2023-04-15,"Dali","Taichung City",40,"Good",1.9,0.14,47.2,14,5,5.6,6.8,1.1,3.1,273,TRUE
2023-04-15,"Xizhi","New Taipei City",60,"Moderate",1.7,0.48,16.4,39,17,25.8,28.4,2.5,0.3,257,TRUE
2023-04-15,"Longtan","Taoyuan City",30,"Good",0,0.15,29.6,10,7,6.1,5.9,0,3.8,20,TRUE
2023-04-15,"Yangming","Taipei City",67,"Moderate",1.1,0.18,55.8,30,16,0.9,1.5,0.5,2.9,100,TRUE
2023-04-15,"Fengyuan","Taichung City",37,"Good",1.7,0.27,35.6,12,9,4,4.3,0.3,2.7,36,TRUE
2023-04-15,"Qiaotou","Kaohsiung City",29,"Good",0.7,0.19,16.5,10,4,7.6,8.2,0.6,1.8,69,TRUE
2023-04-15,"Matsu","Lienchiang County",45,"Good",0.6,0.2,45,13,8,3.2,3.6,0.4,1.7,332,TRUE
2023-04-15,"Kinmen","Kinmen County",33,"Good",0.8,0.25,43.7,17,7,4.5,5.3,0.8,1.9,66,TRUE
2023-04-15,"Xitun","Taichung City",42,"Good",1.5,0.42,6.4,26,17,24.9,34.7,9.8,2.1,32,TRUE
2023-04-15,"Fengyuan","Taichung City",28,"Good",1.4,0.18,40.2,14,11,2.6,4.1,1.5,5.3,201,TRUE
2023-04-15,"Kinmen","Kinmen County",60,"Moderate",1.7,0.51,29.5,30,19,16.1,17.1,1,NA,NA,TRUE
2023-04-15,"Taichung (Dajia)","Taichung City",28,"Good",0.5,0.23,43.4,12,3,5.5,7,1.5,NA,NA,TRUE
2023-04-15,"Cailiao","New Taipei City",36,"Good",1.1,0.36,28.5,14,11,18.6,19.3,0.7,2.8,82,TRUE
2023-04-15,"Taixi","Yunlin County",93,"Moderate",0.9,0.33,57.2,77,33,3.8,5,1.1,10.8,23,TRUE
2023-04-15,"Wanhua","Taipei City",57,"Moderate",1.8,0.36,33.9,25,17,16.5,19.3,2.7,3,103,TRUE
2023-04-15,"Wanli","New Taipei City",44,"Good",0,0.17,31.3,35,16,3.3,3.9,0.5,4.5,237,TRUE
2023-04-15,"Hualien","Hualien County",14,"Good",0.5,0.2,12,15,3,3.1,4.7,1.5,2.7,221,TRUE
2023-04-15,"Dayuan","Taoyuan City",41,"Good",2.2,0.17,45.5,18,5,8.2,9.8,1.5,3.7,32,TRUE
2023-04-15,"Kaohsiung (Hunei)","Kaohsiung City",70,"Moderate",3.4,0.33,44.5,57,26,7.4,9.4,2,1.7,294,TRUE
2023-04-15,"Zhongshan","Taipei City",55,"Moderate",0.8,0.53,23.6,68,19,21,31.1,10.1,0.4,144,TRUE
2023-04-15,"Shalu","Taichung City",41,"Good",1.4,0.33,30.3,34,13,13.2,14.4,1.1,3.9,358,TRUE
2023-04-15,"Dali","Taichung City",30,"Good",1.4,0.18,30.2,2,0,5.4,5.8,0.4,1.8,0,TRUE
2023-04-15,"Yilan","Yilan County",22,"Good",1.2,0.18,13.8,11,11,4.4,6.3,1.8,0.2,288,TRUE
2023-04-15,"Wanhua","Taipei City",35,"Good",0.3,0.39,NA,NA,12,19.8,23.8,3.9,3.1,94,TRUE
2023-04-15,"Lunbei","Yunlin County",90,"Moderate",1.2,0.2,35.7,59,30,6,7.9,1.9,2.7,317,TRUE
2023-04-15,"Tainan (Madou)","Tainan City",17,"Good",0.4,0.09,14,6,0,3.2,6,2.7,1.1,310,TRUE
2023-04-15,"Keelung","Keelung City",26,"Good",1.1,0.18,39.3,11,6,1.9,2.8,0.9,1.8,96,TRUE
2023-04-15,"Taoyuan","Taoyuan City",35,"Good",0.4,0.26,36.9,15,8,6.3,7.8,1.5,2.6,32,TRUE
2023-04-15,"Pingtung","Pingtung County",74,"Moderate",1.6,0.35,30.1,67,26,17.2,18,0.7,1.1,321,TRUE
2023-04-15,"Shilin","Taipei City",24,"Good",0.3,0.36,22.5,NA,12,NA,NA,NA,1.5,257,TRUE
2023-04-15,"Xianxi","Changhua County",32,"Good",0.9,0.09,21.2,16,7,2,2.9,0.8,0.7,257,TRUE
2023-04-15,"Renwu","Kaohsiung City",71,"Moderate",0.7,0.28,21,37,22,7.2,7.7,0.5,4.7,344,TRUE
2023-04-15,"Taixi","Yunlin County",48,"Good",1.2,0.18,52.6,24,11,4.2,5.5,1.2,3.1,24,TRUE
2023-04-15,"Qiaotou","Kaohsiung City",28,"Good",1,0.22,13.7,23,11,6.5,7.1,0.6,1.5,66,TRUE
2023-04-15,"Tamsui","New Taipei City",31,"Good",0.9,0.14,35.6,19,3,1.1,2,0.8,3.9,150,TRUE
2023-04-15,"Linkou","New Taipei City",45,"Good",1,0.34,31.4,28,14,19,26.1,7.1,2.9,66,TRUE
2023-04-15,"Keelung","Keelung City",13,"Good",0.6,0.16,4.3,13,4,6.2,7.4,1.2,0.6,249,TRUE
2023-04-15,"Wanli","New Taipei City",31,"Good",0.9,0.21,23.1,13,5,6.3,7.8,1.4,2.1,210,TRUE
2023-04-15,"Dongshan","Yilan County",17,"Good",1.8,0.11,22.1,9,1,5.2,9.7,4.4,1.7,34,TRUE
2023-04-15,"Pingtung (Liuqiu)","Pingtung County",65,"Moderate",0.7,0.24,45.2,38,18,4,4.9,0.8,0.3,96,TRUE
2023-04-15,"Fugui Cape","New Taipei City",31,"Good",0.1,0.07,33,16,2,0.2,0.2,0,2.3,110,TRUE
2023-04-15,"Chiayi","Chiayi City",114,"Unhealthy for Sensitive Groups",2.6,0.58,0.1,59,38,21.6,28.5,6.8,2.4,4,TRUE
2023-04-15,"Xitun","Taichung City",28,"Good",1.2,0.29,33.8,26,12,14.1,19.8,5.6,0.9,162,TRUE
2023-04-15,"Renwu","Kaohsiung City",84,"Moderate",0.9,0.22,62.2,55,19,5.6,6.2,0.5,1.5,311,TRUE
2023-04-15,"Taixi","Yunlin County",37,"Good",0.8,0.12,30.6,37,14,1,2.7,1.6,6.1,215,TRUE
2023-04-15,"Xiaogang","Kaohsiung City",75,"Moderate",1.3,0.29,57,46,19,7.7,9.4,1.6,2.9,260,TRUE
2023-04-15,"New Taipei (Shulin)","New Taipei City",57,"Moderate",0.8,0.76,9.5,23,13,40.9,55.8,14.8,0,148,TRUE
2023-04-15,"Yangming","Taipei City",13,"Good",0.3,0.08,11.9,2,1,0.5,1.3,0.7,4.1,0,TRUE
2023-04-15,"Xianxi","Changhua County",69,"Moderate",3,0.44,37.5,93,26,5.8,7.9,2.1,9.7,21,TRUE
2023-04-15,"Changhua","Changhua County",83,"Moderate",1.2,0.34,29.7,61,31,11.8,12.9,1.1,1.8,11,TRUE
2023-04-15,"Songshan","Taipei City",25,"Good",NA,0.25,26.6,23,4,15.9,20.3,4.4,1.7,55,TRUE
2023-04-15,"Hsinchu","Hsinchu City",32,"Good",0.5,0.29,30.2,9,7,8.7,9.1,0.4,2,51,TRUE
2023-04-15,"Xinying","Tainan City",35,"Good",1.1,0.26,25.6,26,4,8.1,8.8,0.6,1,19,TRUE
2023-04-15,"Yonghe","New Taipei City",21,"Good",0.4,0.26,8.7,19,6,5.1,8.5,3.4,0.3,162,TRUE
2023-04-15,"Erlin","Changhua County",67,"Moderate",1.5,0.2,34.8,27,7,6.7,7.4,0.6,5.3,27,TRUE
2023-04-15,"Daliao","Kaohsiung City",85,"Moderate",1.1,0.37,10.6,45,29,18.8,20.2,1.3,1.9,340,TRUE
2023-04-15,"Douliu","Yunlin County",70,"Moderate",1.1,0.31,13.2,44,25,10.7,11.7,0.9,1.1,106,TRUE
2023-04-15,"Puzi","Chiayi County",55,"Moderate",2.8,0.16,50.7,17,16,2.6,2.5,0,2,313,TRUE
2023-04-15,"Miaoli","Miaoli County",53,"Moderate",2.4,0.2,31,26,12,6.3,8.8,2.5,3.1,7,TRUE
2023-04-15,"Qianjin","Kaohsiung City",32,"Good",2.8,0.63,13.3,38,13,19.7,30.5,10.8,1.7,70,TRUE
2023-04-15,"Fuxing","Kaohsiung City",83,"Moderate",2.6,0.35,37.9,54,36,9.1,9.3,0.1,1.1,124,TRUE
2023-04-15,"Pingtung (Fangshan)","Pingtung County",25,"Good",0,0.14,25.2,3,8,1.5,2,0.5,3.6,97,TRUE
2023-04-15,"Yilan","Yilan County",28,"Good",0.9,0.12,17.3,15,9,4.2,4.2,0,1.4,183,TRUE
2023-04-15,"Datong","Taipei City",65,"Moderate",4,0.93,0.3,47,27,30.5,39.7,9.2,NA,NA,TRUE
2023-04-15,"Fuxing","Kaohsiung City",33,"Good",0.6,0.32,22.2,16,12,17.1,22.2,5,1.3,78,TRUE
2023-04-15,"Guanshan","Taitung County",15,"Good",0.3,0.11,15,11,0,3.3,4.3,1,NA,NA,TRUE
2023-04-15,"Sanyi","Miaoli County",27,"Good",0.9,0.2,18.1,18,6,7,7.8,0.8,3.1,15,TRUE
2023-04-15,"Tamsui","New Taipei City",31,"Good",0.7,0.17,37.3,5,4,4,5.6,1.6,1.1,40,TRUE
2023-04-15,"Zhongli","Taoyuan City",72,"Moderate",1.7,0.89,31.5,34,20,24.1,36.9,12.7,0.6,319,TRUE
2023-04-15,"Lunbei","Yunlin County",27,"Good",0.7,0.17,31.3,23,11,2.3,3.2,0.9,0.6,108,TRUE
2023-04-15,"New Taipei (Shulin)","New Taipei City",31,"Good",0.2,0.31,33.6,20,9,4.7,5.1,0.4,0.9,240,TRUE
2023-04-15,"Pingtung (Fangshan)","Pingtung County",46,"Good",0.5,0.1,15,42,11,2.4,2.2,0,3.2,341,TRUE
2023-04-15,"Wanli","New Taipei City",66,"Moderate",1.6,0.2,43,89,14,8.1,10.7,2.6,1,7,TRUE
2023-04-15,"Sanchong","New Taipei City",56,"Moderate",0.9,0.85,20.5,36,21,38.4,85.6,47.2,NA,NA,TRUE
2023-04-15,"Tainan","Tainan City",84,"Moderate",1.6,0.46,17.6,63,31,16.1,20.4,4.3,0.9,276,TRUE
2023-04-15,"Hualien","Hualien County",14,"Good",1,0.11,7.3,16,3,2.3,2.4,0.1,2,220,TRUE
2023-04-15,"Wanhua","Taipei City",50,"Good",0.6,0.75,11.3,NA,13,30.7,33.9,3.1,0.8,319,TRUE
2023-04-15,"Taichung (Dajia)","Taichung City",44,"Good",0.7,0.25,49,41,14,9.8,11.8,2,1,301,TRUE
2023-04-15,"Chaozhou","Pingtung County",13,"Good",NA,0.09,17.4,17,3,2.7,3.5,0.7,1.3,95,TRUE
2023-04-15,"Xindian","New Taipei City",37,"Good",0.1,0.17,42,20,11,5.5,5.9,0.4,3.3,241,TRUE
2023-04-15,"Puli","Nantou County",66,"Moderate",0.9,0.58,2.3,37,21,17.3,20.7,3.4,NA,NA,TRUE
2023-04-15,"Fengshan","Kaohsiung City",72,"Moderate",2.1,0.39,48.4,NA,NA,11.3,13.8,2.4,1.2,105,TRUE
2023-04-15,"Zhushan","Nantou County",87,"Moderate",4.8,0.39,45.1,43,16,15.3,16.4,1.1,0.8,274,TRUE
2023-04-15,"Zuoying","Kaohsiung City",115,"Unhealthy for Sensitive Groups",3,0.69,25.8,72,39,24.5,33.7,9.2,1.3,9,TRUE
2023-04-15,"Guting","Taipei City",79,"Moderate",1.1,0.35,24.7,34,21,15.2,16,0.7,0.9,129,TRUE
2023-04-15,"Dali","Taichung City",78,"Moderate",2,0.58,21.8,48,28,19,19.9,0.9,0.5,242,TRUE
2023-04-15,"Xinzhuang","New Taipei City",32,"Good",0.6,0.4,26.7,29,8,19.1,26,6.8,3,64,TRUE
2023-04-15,"Nantou","Nantou County",61,"Moderate",1.4,0.27,40,40,16,7.4,8.4,0.9,2.2,21,TRUE
2023-04-15,"Xizhi","New Taipei City",24,"Good",0.9,0.32,0.4,12,2,10.7,18,7.2,0.7,244,TRUE
2023-04-15,"Sanchong","New Taipei City",22,"Good",0.2,0.57,4.3,15,6,13.2,49.6,36.4,NA,NA,TRUE
2023-04-15,"Dali","Taichung City",55,"Moderate",1.7,0.41,32.4,42,17,14,17.2,3.2,1.1,290,TRUE
2023-04-15,"Magong","Penghu County",71,"Moderate",1,0.17,58.1,18,10,1.9,3.2,1.3,0.3,16,TRUE
2023-04-15,"Pingtung","Pingtung County",98,"Moderate",0.9,0.34,19.5,60,38,4.9,5.1,0.2,0.3,323,TRUE
2023-04-15,"Qianjin","Kaohsiung City",62,"Moderate",0.8,0.54,16.6,24,10,11.6,12.6,0.9,NA,NA,TRUE
2023-04-15,"Zhongming","Taichung City",19,"Good",1.6,0.17,28.6,23,7,6.6,9.1,2.5,1.5,214,TRUE
2023-04-15,"Dayuan","Taoyuan City",44,"Good",1.6,0.22,42.1,27,15,9.2,10.2,0.9,2.1,132,TRUE
2023-04-15,"Taoyuan (Sanmin)","Taoyuan City",51,"Moderate",1.1,1.24,4,29,16,31.5,72.3,40.8,0.2,253,TRUE
2023-04-15,"Hsinchu","Hsinchu City",33,"Good",0.8,0.25,34.5,20,11,7.6,8.1,0.5,2.5,43,TRUE
2023-04-15,"Keelung","Keelung City",48,"Good",1.1,0.17,53.2,32,5,2,2.6,0.5,1.1,81,TRUE
2023-04-15,"Wanhua","Taipei City",43,"Good",1.1,0.35,30.4,18,11,15.7,19,3.3,2.7,95,TRUE
2023-04-15,"Zuoying","Kaohsiung City",152,"Unhealthy",NA,NA,20.8,138,55,NA,NA,NA,1,8,TRUE
2023-04-15,"Shalu","Taichung City",66,"Moderate",0.7,0.25,38.1,35,17,3.8,4.4,0.6,1.4,4,TRUE
2023-04-15,"Toufen","Miaoli County",43,"Good",1.4,0.2,9.7,20,13,18.4,20.5,2.1,0.3,134,TRUE
2023-04-15,"Zhudong","Hsinchu County",54,"Moderate",0.7,0.2,72.3,31,10,6.4,7.3,0.8,2.6,6,TRUE
2023-04-15,"Zhongshan","Taipei City",32,"Good",1.5,0.44,50.8,29,8,19.3,24.6,5.3,2.5,304,TRUE
2023-04-15,"Yangming","Taipei City",62,"Moderate",0.8,0.32,51.1,42,18,2.5,2.6,0,3.6,70,TRUE
2023-04-15,"Xizhi","New Taipei City",71,"Moderate",1.2,0.35,58.5,30,22,11.4,12.1,0.7,0.3,20,TRUE
2023-04-15,"Pingzhen","Taoyuan City",31,"Good",1,0.41,22,21,10,9.3,10.5,1.2,4.1,59,TRUE
2023-04-15,"Kaohsiung (Hunei)","Kaohsiung City",32,"Good",8,0.23,24,13,5,12.5,13.5,1,0.8,68,TRUE
2023-04-15,"Guanyin","Taoyuan City",56,"Moderate",0.5,0.16,50.6,29,15,3.8,4.6,0.8,1.8,321,TRUE
2023-04-15,"Shanhua","Tainan City",33,"Good",0.2,0.17,29,23,14,5.8,6.6,0.7,1,106,TRUE
2023-04-15,"Guanyin","Taoyuan City",37,"Good",1,0.2,43.6,14,5,7,7.9,0.9,5.1,64,TRUE
2023-04-15,"Annan","Tainan City",66,"Moderate",2,0.4,16.5,28,20,11.8,13,1.1,0.8,318,TRUE
2023-04-15,"Dongshan","Yilan County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Xitun","Taichung City",22,"Good",0.8,0.16,6.6,15,7,5.6,10.3,4.6,2.5,193,TRUE
2023-04-15,"Renwu","Kaohsiung City",94,"Moderate",1.7,0.66,10.3,79,54,28.4,28.5,0.1,0.8,339,TRUE
2023-04-15,"Pingtung (Liuqiu)","Pingtung County",41,"Good",0.7,0.19,31.1,19,15,3.1,3.4,0.2,2.2,320,TRUE
2023-04-15,"Guting","Taipei City",51,"Moderate",0.5,0.23,39.3,25,14,6.2,6.5,0.3,2.6,51,TRUE
2023-04-15,"Hsinchu","Hsinchu City",12,"Good",0.2,0.12,7,8,0,7,7.9,0.8,1.6,74,TRUE
2023-04-15,"Fengshan","Kaohsiung City",52,"Moderate",1.6,0.42,31.7,38,12,14.5,17.2,2.7,1.6,283,TRUE
2023-04-15,"Pingzhen","Taoyuan City",38,"Good",0.7,0.24,34.6,24,7,10.9,13.2,2.3,4.3,30,TRUE
2023-04-15,"Yangming","Taipei City",38,"Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Changhua (Yuanlin)","Changhua County",55,"Moderate",2.8,0.29,50.8,41,20,5.9,6.9,0.9,1,353,TRUE
2023-04-15,"Renwu","Kaohsiung City",34,"Good",0.8,0.31,18.7,12,12,10.6,10.5,0,0.4,211,TRUE
2023-04-15,"Guanyin","Taoyuan City",32,"Good",0.9,0.18,32,32,9,10.4,11,0.6,2.8,109,TRUE
2023-04-15,"Meinong","Kaohsiung City",49,"Good",0,0.3,12.1,25,14,8.1,8.8,0.6,0.5,176,TRUE
2023-04-15,"Shanhua","Tainan City",24,"Good",3.9,0.17,54.5,20,13,7.3,9,1.6,2.5,336,TRUE
2023-04-15,"Chaozhou","Pingtung County",16,"Good",0.6,0.22,5.3,11,0,3.3,4.5,1.1,0,0,TRUE
2023-04-15,"Erlin","Changhua County",81,"Moderate",1.9,0.32,18.8,63,38,6.4,7.9,1.4,1.3,139,TRUE
2023-04-15,"Hualien","Hualien County",18,"Good",1,0.33,14.9,10,4,11.8,12.3,0.4,0.9,354,TRUE
2023-04-15,"Chaozhou","Pingtung County",54,"Moderate",0.4,0.12,26.4,14,12,2.7,3.2,0.4,0.8,133,TRUE
2023-04-15,"Xingang","Chiayi County",52,"Moderate",1.8,0.18,17.8,34,17,5.1,5.7,0.5,0.7,357,TRUE
2023-04-15,"Erlin","Changhua County",55,"Moderate",1.6,0.22,16.6,35,18,4.2,4.9,0.7,0.2,151,TRUE
2023-04-15,"Annan","Tainan City",71,"Moderate",0.8,0.25,13.1,26,16,16.4,17,0.5,0.9,102,TRUE
2023-04-15,"New Taipei (Shulin)","New Taipei City",53,"Moderate",1,0.47,18.3,47,26,22.3,23,0.7,0.5,352,TRUE
2023-04-15,"Wanhua","Taipei City",28,"Good",0.5,0.18,7.5,8,3,9.5,12.7,3.2,2.4,82,TRUE
2023-04-15,"Sanyi","Miaoli County",36,"Good",0.8,0.19,38.3,0,0,2.8,3.6,0.7,4.6,20,TRUE
2023-04-15,"Linyuan","Kaohsiung City",62,"Moderate",0.6,0.36,17.8,56,26,9.6,10.5,0.8,0.4,359,TRUE
2023-04-15,"Hualien","Hualien County",13,"Good",0.3,0.16,16.2,3,4,4.5,5.4,0.9,2.5,329,TRUE
2023-04-15,"Meinong","Kaohsiung City",22,"Good",0.8,0.1,22.5,18,5,1.4,1.9,0.4,2.3,217,TRUE
2023-04-15,"Hukou","Hsinchu County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Changhua (Yuanlin)","Changhua County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Taoyuan","Taoyuan City",34,"Good",0.2,0.14,30.9,30,9,5.3,6.9,1.6,2.9,326,TRUE
2023-04-15,"Meinong","Kaohsiung City",68,"Moderate",1.1,0.34,36.1,37,16,8.8,9.7,0.8,0.4,64,TRUE
2023-04-15,"Sanyi","Miaoli County",45,"Good",1.5,0.29,38.4,21,8,7.1,7.9,0.7,2.1,17,TRUE
2023-04-15,"Dacheng","Changhua County",79,"Moderate",0.9,0.24,7.6,78,52,14.6,15.7,1.1,0.3,88,TRUE
2023-04-15,"Tainan","Tainan City",76,"Moderate",0.6,0.57,27.9,39,24,15,21,6,1.8,90,TRUE
2023-04-15,"Yangming","Taipei City",43,"Good",0.5,0.2,46.5,27,9,1,1.2,0.2,3,270,TRUE
2023-04-15,"Shanhua","Tainan City",75,"Moderate",1.5,0.33,5.8,52,31,13.4,15.5,2,0.3,52,TRUE
2023-04-15,"Guanyin","Taoyuan City",68,"Moderate",0.3,0.16,51,54,18,3.5,4,0.4,8.2,59,TRUE
2023-04-15,"Guanyin","Taoyuan City",33,"Good",1,0.18,66.4,24,6,6.1,6.8,0.7,1.8,48,TRUE
2023-04-15,"Hsinchu","Hsinchu City",20,"Good",1.1,0.25,10,21,8,11.2,11.6,0.3,1.6,249,TRUE
2023-04-15,"Qiaotou","Kaohsiung City",79,"Moderate",1.1,0.33,30.9,50,24,7,7.4,0.4,2,13,TRUE
2023-04-15,"Zhushan","Nantou County",28,"Good",1.2,0.2,45.9,35,9,7.2,9,1.8,2.5,298,TRUE
2023-04-15,"Tainan (Madou)","Tainan City",44,"Good",0.3,0.32,22.2,42,20,7.7,8.2,0.5,1.9,356,TRUE
2023-04-15,"Qiaotou","Kaohsiung City",40,"Good",1.2,0.15,2.7,24,11,10.8,12.6,1.7,1.2,47,TRUE
2023-04-15,"Hsinchu","Hsinchu City",34,"Good",0.6,0.23,17.3,15,7,11.1,11.7,0.6,1,153,TRUE
2023-04-15,"Taoyuan","Taoyuan City",45,"Good",1.1,0.65,11.1,16,7,27.2,31.1,3.8,NA,NA,TRUE
2023-04-15,"Changhua","Changhua County",138,"Unhealthy for Sensitive Groups",4.8,0.52,32.9,65,44,9.4,11.5,2.1,1.1,165,TRUE
2023-04-15,"Shilin","Taipei City",25,"Good",1.4,0.17,16.1,18,8,7.5,8.5,0.9,1.2,147,TRUE
2023-04-15,"Chiayi","Chiayi City",17,"Good",0,0.27,3.8,23,6,10.2,11.6,1.4,0.3,101,TRUE
2023-04-15,"Wanhua","Taipei City",41,"Good",0.2,0.27,33.6,22,12,13.1,14.2,1.1,2.2,88,TRUE
2023-04-15,"Matsu","Lienchiang County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Puli","Nantou County",53,"Moderate",1.5,0.25,43,12,12,1,2.6,1.5,NA,NA,TRUE
2023-04-15,"Yilan","Yilan County",29,"Good",0.3,0.23,41.9,7,6,6.4,7.1,0.7,3,320,TRUE
2023-04-15,"Matsu","Lienchiang County",35,"Good",0.4,0.18,37.3,16,9,3,2.9,0,2.1,327,TRUE
2023-04-15,"Renwu","Kaohsiung City",44,"Good",3.8,0.33,25.2,29,19,15.8,19.7,3.8,1.1,266,TRUE
2023-04-15,"Keelung","Keelung City",67,"Moderate",1.1,0.31,44,49,20,4.7,5.5,0.8,2,91,TRUE
2023-04-15,"Tucheng","New Taipei City",61,"Moderate",1.1,0.21,34.8,55,18,6.6,7.1,0.5,1.1,350,TRUE
2023-04-15,"Linkou","New Taipei City",30,"Good",0.4,0.22,16.3,14,7,8.2,16.4,8.1,4,86,TRUE
2023-04-15,"Shanhua","Tainan City",59,"Moderate",2.6,0.32,17.5,38,21,13,17.4,4.4,2.9,7,TRUE
2023-04-15,"Douliu","Yunlin County",36,"Good",1.3,0.2,45.5,30,6,5.1,6.2,1,2.6,343,TRUE
2023-04-15,"Erlin","Changhua County",56,"Moderate",0.9,0.29,26,20,19,2.1,2.1,0,2.4,222,TRUE
2023-04-15,"Yangming","Taipei City",13,"Good",0.8,0.05,15.8,6,3,1.4,2.1,0.7,2.5,190,TRUE
2023-04-15,"Tainan (Madou)","Tainan City",80,"Moderate",1,0.21,46.9,39,19,9.7,10.4,0.6,1.9,359,TRUE
2023-04-15,"Kaohsiung (Hunei)","Kaohsiung City",40,"Good",0.3,0.21,30.7,24,11,4.3,6,1.7,2.2,244,TRUE
2023-04-15,"Pingtung (Liuqiu)","Pingtung County",133,"Unhealthy for Sensitive Groups",1.7,0.37,81.8,70,46,4.2,5,0.8,2.1,287,TRUE
2023-04-15,"Yonghe","New Taipei City",33,"Good",1.1,0.86,2.1,10,8,18.6,50.2,31.6,0.6,153,TRUE
2023-04-15,"Taitung","Taitung County",33,"Good",0.5,0.27,37.4,36,11,5.1,7.3,2.2,3.4,20,TRUE
2023-04-15,"Kinmen","Kinmen County",71,"Moderate",2.1,0.26,81.5,31,16,6,7.4,1.4,2.1,107,TRUE
2023-04-15,"Erlin","Changhua County",59,"Moderate",2.1,0.33,20.2,59,24,9.9,10.1,0.2,1.1,337,TRUE
2023-04-15,"Nanzi","Kaohsiung City",57,"Moderate",1.4,0.31,27.2,57,19,15,18.8,3.7,1.4,0,TRUE
2023-04-15,"Cailiao","New Taipei City",30,"Good",0.9,0.56,21.1,10,6,18.9,21.2,2.2,2.5,84,TRUE
2023-04-15,"Wanli","New Taipei City",40,"Good",0.7,0.19,44,13,4,1.8,2.2,0.4,4.4,339,TRUE
2023-04-15,"Zhongshan","Taipei City",34,"Good",0.9,0.27,32.6,22,8,10.7,11.2,0.5,1.8,123,TRUE
2023-04-15,"Fugui Cape","New Taipei City",20,"Good",0.7,0.08,21.9,15,6,2,2.4,0.3,8.5,94,TRUE
2023-04-15,"Shanhua","Tainan City",33,"Good",0.7,0.1,29.8,7,7,3.2,4.1,0.8,2.4,121,TRUE
2023-04-15,"Nantou","Nantou County",31,"Good",NA,NA,49.1,NA,10,NA,NA,NA,1.9,33,TRUE
2023-04-15,"Xiaogang","Kaohsiung City",40,"Good",0.4,0.07,11.3,7,7,4.1,5.3,1.1,1.2,316,TRUE
2023-04-15,"Zhongli","Taoyuan City",32,"Good",1.6,0.48,6.3,16,7,19,48.4,29.4,0.7,38,TRUE
2023-04-15,"Yilan","Yilan County",26,"Good",1,0.19,23.4,15,6,3.7,5,1.3,1.1,134,TRUE
2023-04-15,"Tainan (Madou)","Tainan City",20,"Good",0.6,0.11,21,3,0,2.4,3.2,0.8,1.1,124,TRUE
2023-04-15,"Songshan","Taipei City",51,"Moderate",0.5,0.7,5.1,13,8,31.9,48.8,16.8,0.7,294,TRUE
2023-04-15,"Guanshan","Taitung County",32,"Good",0.6,0.18,31.2,15,7,3.7,4,0.2,0.3,8,TRUE
2023-04-15,"Sanyi","Miaoli County",37,"Good",1,0.19,17.9,24,8,2.7,3.7,0.9,1.5,191,TRUE
2023-04-15,"Guanyin","Taoyuan City",72,"Moderate",2.2,0.36,57.5,73,32,16.9,19,2.1,1.5,169,TRUE
2023-04-15,"Tainan","Tainan City",44,"Good",0.7,0.36,39.4,27,14,9,10.8,1.7,0.7,248,TRUE
2023-04-15,"Puzi","Chiayi County",24,"Good",1.5,0.2,8.4,15,5,9,9.8,0.7,0.3,92,TRUE
2023-04-15,"Xizhi","New Taipei City",57,"Moderate",0.3,0.27,NA,23,20,7.4,8.6,1.1,1.3,21,TRUE
2023-04-15,"Songshan","Taipei City",30,"Good",0.9,0.28,54.2,31,10,15.4,19.7,4.2,2.7,272,TRUE
2023-04-15,"Longtan","Taoyuan City",22,"Good",1.1,0.14,11.8,19,4,2.7,3.3,0.5,2.3,157,TRUE
2023-04-15,"Hualien","Hualien County",11,"Good",0.5,0.26,13.5,13,3,5.2,10.1,4.8,1.8,53,TRUE
2023-04-15,"Puzi","Chiayi County",40,"Good",2.3,0.22,46.7,56,11,5.6,6.2,0.6,3,348,TRUE
2023-04-15,"Chaozhou","Pingtung County",108,"Unhealthy for Sensitive Groups",2.2,0.33,52.1,55,20,12.8,13.3,0.5,0.2,295,TRUE
2023-04-15,"Fuxing","Kaohsiung City",121,"Unhealthy for Sensitive Groups",1.3,0.4,58.9,31,17,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Taichung (Dajia)","Taichung City",41,"Good",0.3,0.24,40.6,8,4,4.7,4.5,0,4,45,TRUE
