"date","sitename","county","aqi","status","so2","co","o3","pm10","pm2.5","no2","nox","no","windspeed","winddirec","after_reform"
2024-04-15,"Wanli","New Taipei City",71,"Moderate",0.6,0.24,58.7,27,12,6,7.2,1.1,1.2,229,TRUE
2024-04-15,"Shilin","Taipei City",31,"Good",0.6,0.33,36.4,4,4,5.4,6.8,1.4,3.2,153,TRUE
2024-04-15,"Toufen","Miaoli County",52,"Moderate",2.7,0.35,15.8,30,15,10.6,12.1,1.5,2.1,261,TRUE
2024-04-15,"Qianzhen","Kaohsiung City",63,"Moderate",3.6,0.42,30.4,34,22,16.8,20.6,3.8,1.6,204,TRUE
2024-04-15,"Meinong","Kaohsiung City",56,"Moderate",1.1,0.27,32,34,14,6,6.5,0.4,0.2,74,TRUE
2024-04-15,"Erlin","Changhua County",16,"Good",1,0.13,31.3,13,1,1.5,2.6,1,4.1,231,TRUE
2024-04-15,"Linkou","New Taipei City",35,"Good",0.3,0.16,29.3,14,3,2.8,3.3,0.4,0.5,43,TRUE
2024-04-15,"Kinmen","Kinmen County",43,"Good",1,0.1,19.6,6,6,6.8,8.3,1.4,1.1,133,TRUE
2024-04-15,"Songshan","Taipei City",57,"Moderate",0.9,0.28,105.5,39,25,12.2,13.1,0.8,3.3,28,TRUE
2024-04-15,"Tainan","Tainan City",66,"Moderate",0.9,0.28,38.6,32,22,8.6,9.6,1,1.8,7,TRUE
2024-04-15,"Hsinchu","Hsinchu City",23,"Good",0.5,0.21,8.9,7,4,14.6,15.6,0.9,1.5,71,TRUE
2024-04-15,"Fuxing","Kaohsiung City",12,"Good",1.3,0.16,17,8,1,5.8,9.1,3.2,1.3,275,TRUE
2024-04-15,"Cailiao","New Taipei City",35,"Good",0.8,0.71,12.5,21,12,NA,NA,NA,0.9,212,TRUE
2024-04-15,"Linkou","New Taipei City",37,"Good",0.6,0.09,36.6,10,4,1.7,3,1.3,3.4,353,TRUE
2024-04-15,"Fugui Cape","New Taipei City",100,"Moderate",0.2,0.11,60.5,52,9,0.7,0.7,0,7,83,TRUE
2024-04-15,"Xinzhuang","New Taipei City",33,"Good",0.6,0.3,43.6,25,13,15,16.7,1.7,3.9,85,TRUE
2024-04-15,"Guting","Taipei City",89,"Moderate",1.2,0.28,14.7,32,27,11.3,12.3,1,2.4,290,TRUE
2024-04-15,"Guanshan","Taitung County",34,"Good",1.3,0.16,13.5,20,11,3.7,4.6,0.9,0.6,342,TRUE
2024-04-15,"Chiayi","Chiayi City",38,"Good",1,0.17,19.3,16,9,3.8,4.4,0.5,2.1,319,TRUE
2024-04-15,"Keelung","Keelung City",34,"Good",1.5,0.28,28.2,22,13,13,13.5,0.5,0.6,311,TRUE
2024-04-15,"Daliao","Kaohsiung City",69,"Moderate",1.7,0.32,18.3,46,22,9,10.2,1.2,0.6,114,TRUE
2024-04-15,"Daliao","Kaohsiung City",30,"Good",0.4,0.07,12.9,51,5,1.6,2.4,0.8,3.7,174,TRUE
2024-04-15,"Zuoying","Kaohsiung City",88,"Moderate",2.6,0.39,73.9,51,33,7.3,8.3,0.9,3.1,293,TRUE
2024-04-15,"Nantou","Nantou County",80,"Moderate",0.7,0.26,13.6,30,23,7.8,7.7,0,1.3,178,TRUE
2024-04-15,"Xingang","Chiayi County",93,"Moderate",1.3,0.3,39.1,61,33,8.5,10.6,2.1,5,352,TRUE
2024-04-15,"Pingzhen","Taoyuan City",29,"Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2024-04-15,"Wanli","New Taipei City",34,"Good",0.2,0.18,22.5,18,12,6,7.1,1.1,2.1,212,TRUE
2024-04-15,"Changhua (Yuanlin)","Changhua County",67,"Moderate",1.7,0.33,19.8,22,15,5.1,7.5,2.3,0.5,77,TRUE
2024-04-15,"Wanli","New Taipei City",24,"Good",1.1,0.16,46.4,11,5,3.3,5.9,2.5,3,65,TRUE
2024-04-15,"New Taipei (Shulin)","New Taipei City",32,"Good",0.3,0.45,9.6,29,8,19.1,21.7,2.5,0,84,TRUE
2024-04-15,"Fugui Cape","New Taipei City",53,"Moderate",0.3,0.23,34.8,30,15,2.8,2.9,0,2.4,234,TRUE
2024-04-15,"Zhongli","Taoyuan City",53,"Moderate",1.6,1.04,12,38,14,21.3,36.2,14.9,0.2,236,TRUE
2024-04-15,"Xizhi","New Taipei City",53,"Moderate",0.7,0.44,23.8,32,19,9.3,11.4,2,1.3,35,TRUE
2024-04-15,"Kinmen","Kinmen County",93,"Moderate",2.8,0.45,51.6,39,31,10.2,12.4,2.2,1.9,88,TRUE
2024-04-15,"Xianxi","Changhua County",62,"Moderate",3,0.54,32.2,111,29,20.3,23.3,2.9,0.9,47,TRUE
2024-04-15,"Linkou","New Taipei City",30,"Good",1.2,0.19,35.7,24,8,10.1,14.1,3.9,5.4,84,TRUE
2024-04-15,"Linkou","New Taipei City",38,"Good",0.3,0.31,29.3,11,6,17,19,2,2.8,132,TRUE
2024-04-15,"Tamsui","New Taipei City",27,"Good",0.8,0.19,38,16,7,9.3,11,1.6,0.7,300,TRUE
2024-04-15,"Miaoli","Miaoli County",61,"Moderate",1,0.18,49.1,22,11,5.4,6.9,1.5,1.9,9,TRUE
2024-04-15,"Guting","Taipei City",43,"Good",0.1,0.43,15.8,18,15,18.4,19.2,0.8,0.6,151,TRUE
2024-04-15,"Yangming","Taipei City",70,"Moderate",1.9,0.3,53.1,34,27,2.2,3,0.7,2.6,180,TRUE
2024-04-15,"Linkou","New Taipei City",31,"Good",0.5,0.28,32,20,10,8.4,9.7,1.3,1.6,134,TRUE
2024-04-15,"Xinying","Tainan City",63,"Moderate",0.5,0.38,18.1,26,15,9.1,11.4,2.3,1.2,17,TRUE
2024-04-15,"Qianzhen","Kaohsiung City",20,"Good",2,0.17,38.9,13,6,7.4,8.9,1.5,1.1,358,TRUE
2024-04-15,"Miaoli","Miaoli County",36,"Good",1.3,0.07,30,16,6,2.3,2.8,0.5,1.9,295,TRUE
2024-04-15,"Xindian","New Taipei City",39,"Good",0.6,0.44,33.7,6,7,12.3,14.5,2.2,1.4,81,TRUE
2024-04-15,"Renwu","Kaohsiung City",74,"Moderate",1.6,0.29,76.9,36,23,6.9,8.5,1.6,3.4,277,TRUE
2024-04-15,"Sanchong","New Taipei City",38,"Good",1.2,0.45,4.4,19,9,18,21.2,3.2,NA,NA,TRUE
2024-04-15,"Fengshan","Kaohsiung City",26,"Good",1.7,0.16,10,13,6,7.4,8.1,0.6,0.4,36,TRUE
2024-04-15,"Puzi","Chiayi County",49,"Good",2.2,0.28,38.9,54,13,4.7,5.7,0.9,2.7,347,TRUE
2024-04-15,"Qianjin","Kaohsiung City",34,"Good",1.1,0.27,23.4,21,13,9.9,10.5,0.5,0.3,205,TRUE
2024-04-15,"Zhongshan","Taipei City",45,"Good",3.3,0.51,47.6,64,50,20.3,25.3,4.9,1.5,308,TRUE
2024-04-15,"Xingang","Chiayi County",79,"Moderate",2.3,0.32,43.1,66,29,8,9.5,1.4,1.2,6,TRUE
2024-04-15,"Hengchun","Pingtung County",22,"Good",0.1,0.1,25.8,19,6,1.5,2.5,1,3.4,151,TRUE
2024-04-15,"Longtan","Taoyuan City",52,"Moderate",0.3,0.33,39.9,15,14,10,10.9,0.8,2.4,67,TRUE
2024-04-15,"Xizhi","New Taipei City",41,"Good",1.4,0.24,33.8,24,15,10.4,11.3,0.9,2.2,20,TRUE
2024-04-15,"Toufen","Miaoli County",57,"Moderate",1,0.22,33,30,16,5.3,7,1.6,1.1,262,TRUE
2024-04-15,"Zuoying","Kaohsiung City",22,"Good",0.4,0.12,9.3,12,6,7,7.9,0.8,0.6,344,TRUE
2024-04-15,"Xiaogang","Kaohsiung City",38,"Good",0.4,0.29,8.6,29,15,10.2,11.3,1.1,0.7,19,TRUE
2024-04-15,"Meinong","Kaohsiung City",31,"Good",0.2,0.16,30.1,21,8,3.1,3.5,0.3,0.4,62,TRUE
2024-04-15,"Renwu","Kaohsiung City",31,"Good",0.1,0.14,14.3,13,8,5.9,7.5,1.5,1.4,291,TRUE
2024-04-15,"Zhongshan","Taipei City",68,"Moderate",1,0.44,34.1,38,24,16.1,16.7,0.5,2,130,TRUE
2024-04-15,"Songshan","Taipei City",50,"Good",NA,0.19,36.9,24,14,7.2,8.4,1.1,1.9,40,TRUE
2024-04-15,"Daliao","Kaohsiung City",130,"Unhealthy for Sensitive Groups",1.8,0.51,15.2,61,45,18.2,18.9,0.7,1.1,321,TRUE
2024-04-15,"Yilan","Yilan County",28,"Good",1.6,0.38,39.6,19,8,8,9,0.9,0.3,157,TRUE
2024-04-15,"Hualien","Hualien County",21,"Good",0,0.09,21.4,4,0,1.3,2.4,1.1,2.3,159,TRUE
2024-04-15,"Lunbei","Yunlin County",63,"Moderate",1.1,0.22,31.9,34,16,5.6,9,3.4,1.5,163,TRUE
2024-04-15,"Zhongli","Taoyuan City",23,"Good",1,0.95,4.6,18,7,14,30.7,16.6,0.4,203,TRUE
2024-04-15,"Zhongli","Taoyuan City",22,"Good",1.1,0.28,13.8,13,6,9.8,11.9,2,0.4,180,TRUE
2024-04-15,"Renwu","Kaohsiung City",19,"Good",0.9,0.12,20,7,7,5.3,6.6,1.2,1.2,225,TRUE
2024-04-15,"Xiaogang","Kaohsiung City",29,"Good",2.8,0.2,38.2,23,10,14.9,18.3,3.4,3.3,252,TRUE
2024-04-15,"Yilan","Yilan County",37,"Good",1,0.22,42.6,19,11,2.8,3.8,0.9,1.4,63,TRUE
2024-04-15,"Chiayi","Chiayi City",43,"Good",1.9,0.18,64.2,35,15,4.1,4.7,0.6,2.8,327,TRUE
2024-04-15,"Yonghe","New Taipei City",34,"Good",0.8,0.41,34.9,23,10,11.6,13.7,2.1,1.3,108,TRUE
2024-04-15,"Dayuan","Taoyuan City",58,"Moderate",2.2,0.68,2.4,45,25,41.3,50.3,9,0.6,187,TRUE
2024-04-15,"Hsinchu","Hsinchu City",56,"Moderate",2.1,0.33,28.2,20,21,10.8,11.2,0.4,2.8,42,TRUE
2024-04-15,"Qiaotou","Kaohsiung City",58,"Moderate",0.8,0.26,4.4,27,19,13.6,14.8,1.2,1.6,95,TRUE
2024-04-15,"Qianzhen","Kaohsiung City",54,"Moderate",1.9,0.51,5.8,19,15,20.6,25.6,5,0.4,159,TRUE
2024-04-15,"Fengyuan","Taichung City",75,"Moderate",1.5,0.33,64.1,44,26,6.7,7.8,1.1,3.3,224,TRUE
2024-04-15,"Dajia (Rinan Elementary School)","Taichung City",39,"Good",0.3,0.25,36,26,15,3.5,4.3,0.8,0.6,294,TRUE
2024-04-15,"Xinying","Tainan City",42,"Good",0.6,0.2,13.3,21,13,3.9,4.4,0.5,0.3,321,TRUE
2024-04-15,"Zhudong","Hsinchu County",80,"Moderate",0.7,0.39,29,26,26,8.7,9.4,0.6,1,136,TRUE
2024-04-15,"Tucheng","New Taipei City",45,"Good",0.3,0.42,56.3,27,20,14.8,16.4,1.5,0.9,146,TRUE
2024-04-15,"Xingang","Chiayi County",51,"Moderate",1.3,0.25,26.3,29,15,6.5,9,2.4,2.3,27,TRUE
2024-04-15,"Cailiao","New Taipei City",58,"Moderate",0.9,0.26,67.6,37,18,10,11,0.9,2,334,TRUE
2024-04-15,"Pingtung (Liuqiu)","Pingtung County",24,"Good",0.5,0.17,15.9,17,7,4.3,5.3,0.9,1,41,TRUE
2024-04-15,"Lunbei","Yunlin County",40,"Good",0.5,0.23,11.1,26,12,5.3,6.3,0.9,0.2,101,TRUE
2024-04-15,"Guanyin","Taoyuan City",48,"Good",1.3,0.4,18.2,23,15,16.8,24.1,7.3,1.8,26,TRUE
2024-04-15,"Lunbei","Yunlin County",93,"Moderate",1.9,0.11,45.9,47,21,7,7.9,0.8,1.3,73,TRUE
2024-04-15,"Xindian","New Taipei City",70,"Moderate",1,0.38,22.2,28,23,16.2,17,0.8,1.6,123,TRUE
2024-04-15,"Wanhua","Taipei City",53,"Moderate",2.2,0.66,18.3,27,14,21.9,23.1,1.1,0.7,279,TRUE
2024-04-15,"Xizhi","New Taipei City",45,"Good",1.2,0.39,17.1,23,17,20.9,22.4,1.5,0.9,255,TRUE
2024-04-15,"Xindian","New Taipei City",108,"Unhealthy for Sensitive Groups",1.5,0.32,NA,33,23,15.3,16.4,1.1,1.5,156,TRUE
2024-04-15,"Shalu","Taichung City",48,"Good",0.6,0.25,59.7,21,11,4.7,5.9,1.1,3.6,353,TRUE
2024-04-15,"Fuxing","Kaohsiung City",42,"Good",0.8,0.2,33.8,21,9,6.7,7.9,1.1,1.4,259,TRUE
2024-04-15,"Changhua","Changhua County",40,"Good",1,0.38,52.1,35,15,13,16.5,3.5,NA,NA,TRUE
2024-04-15,"Zhudong","Hsinchu County",30,"Good",0.2,0.17,20.5,20,6,4.2,5.3,1,0.9,207,TRUE
2024-04-15,"Zhongming","Taichung City",53,"Moderate",1.2,0.27,10.2,31,19,9.7,10.7,1,0.8,241,TRUE
2024-04-15,"Miaoli","Miaoli County",23,"Good",0.8,0.14,8.8,12,9,9.4,10.9,1.5,1.1,172,TRUE
2024-04-15,"Longtan","Taoyuan City",23,"Good",1.1,0.32,27.7,3,1,9.7,10.3,0.6,4.2,58,TRUE
2024-04-15,"Zhushan","Nantou County",63,"Moderate",0,0.14,13.3,22,20,6.7,7.4,0.7,1.3,149,TRUE
2024-04-15,"Xianxi","Changhua County",44,"Good",2.1,0.24,49.4,41,15,4.9,5.8,0.8,2.9,323,TRUE
2024-04-15,"Puzi","Chiayi County",31,"Good",1.6,0.27,6.5,33,15,8.4,14.3,5.9,0.8,123,TRUE
2024-04-15,"Annan","Tainan City",31,"Good",1,0.19,44.8,8,8,3.1,3.8,0.6,2.6,226,TRUE
2024-04-15,"Cailiao","New Taipei City",86,"Moderate",1.3,0.94,5.9,43,29,37.3,44,6.6,0.2,64,TRUE
2024-04-15,"Pingzhen","Taoyuan City",52,"Moderate",0.9,0.31,29.3,18,11,7.5,9.6,2.1,0.5,102,TRUE
2024-04-15,"New Taipei (Shulin)","New Taipei City",28,"Good",0.6,0.22,17.1,13,6,17.8,22.6,4.8,1.2,117,TRUE
2024-04-15,"Matsu","Lienchiang County",30,"Good",0.6,0.11,30.1,27,NA,3,4.3,1.3,5.4,193,TRUE
2024-04-15,"Zhongli","Taoyuan City",37,"Good",2,0.97,32.9,23,15,22.7,35.2,12.4,0.4,280,TRUE
2024-04-15,"Chaozhou","Pingtung County",67,"Moderate",0,0.35,5,47,28,19.2,21.5,2.3,0.9,15,TRUE
2024-04-15,"Datong","Taipei City",55,"Moderate",0.9,1.23,5.8,19,16,37.4,84.1,46.6,NA,NA,TRUE
2024-04-15,"Shalu","Taichung City",31,"Good",0.9,0.21,16.6,28,11,9.4,10.9,1.5,2.8,156,TRUE
2024-04-15,"Puzi","Chiayi County",26,"Good",1.5,0.18,28.3,9,5,3.1,4.6,1.5,2,220,TRUE
2024-04-15,"Dacheng","Changhua County",69,"Moderate",0.5,0.13,50.8,68,24,3.1,4.2,1.1,3.4,25,TRUE
2024-04-15,"Longtan","Taoyuan City",118,"Unhealthy for Sensitive Groups",1.8,0.51,53.6,50,38,7.9,8.8,0.8,4.2,68,TRUE
2024-04-15,"Pingtung (Fangshan)","Pingtung County",31,"Good",0.2,0.13,33.7,26,11,1.6,2.1,0.5,4.7,104,TRUE
2024-04-15,"Dayuan","Taoyuan City",66,"Moderate",1.5,0.25,29.4,15,16,16,17.5,1.5,0.6,248,TRUE
2024-04-15,"Kinmen","Kinmen County",27,"Good",1.4,0.09,10.1,4,3,16.7,18.4,1.7,2.3,201,TRUE
2024-04-15,"Dacheng","Changhua County",38,"Good",1.2,0.07,23.2,14,10,1.5,2.6,1,0.3,195,TRUE
2024-04-15,"Dayuan","Taoyuan City",49,"Good",1.2,0.29,29.9,28,21,15,19.4,4.4,2.9,7,TRUE
2024-04-15,"Wanhua","Taipei City",26,"Good",0,0.27,29,9,7,10.7,11.5,0.7,2.6,88,TRUE
2024-04-15,"New Taipei (Shulin)","New Taipei City",25,"Good",0.4,0.31,5,23,6,15.7,22.4,6.6,0,113,TRUE
2024-04-15,"Dacheng","Changhua County",47,"Good",1,0.19,58.8,49,7,1.4,3,1.6,4.4,288,TRUE
2024-04-15,"Yilan","Yilan County",22,"Good",1.2,0.12,11.3,17,7,2.9,3.6,0.6,0.9,181,TRUE
2024-04-15,"Xiaogang","Kaohsiung City",33,"Good",0.6,0.06,13.3,10,8,3.6,4.3,0.6,1.2,305,TRUE
2024-04-15,"Yonghe","New Taipei City",39,"Good",1.3,0.87,46.8,23,15,16.7,21.4,4.6,1.5,277,TRUE
2024-04-15,"Toufen","Miaoli County",66,"Moderate",1.3,0.29,34.2,34,24,6.5,7.2,0.6,1.2,92,TRUE
2024-04-15,"Datong","Taipei City",68,"Moderate",1.4,2.33,1.2,38,21,29.6,93,63.4,NA,NA,TRUE
2024-04-15,"Lunbei","Yunlin County",27,"Good",0.9,0.13,22.9,13,5,2.5,3.2,0.6,0.2,148,TRUE
2024-04-15,"Changhua (Yuanlin)","Changhua County",22,"Good",1.3,0.14,12,22,8,6,6.6,0.6,0.6,110,TRUE
2024-04-15,"Shalu","Taichung City",28,"Good",0.7,0.26,3.9,30,13,17.2,19.4,2.1,0.6,7,TRUE
2024-04-15,"Renwu","Kaohsiung City",23,"Good",0.2,0.17,28.9,6,4,6.2,6.9,0.7,4.5,271,TRUE
2024-04-15,"Dayuan","Taoyuan City",71,"Moderate",1.3,0.39,26,47,24,20.6,21.3,0.6,0.7,144,TRUE
2024-04-15,"Puli","Nantou County",31,"Good",1.4,0.26,11.4,15,7,6.8,7.8,1,0.6,331,TRUE
2024-04-15,"Hualien","Hualien County",31,"Good",0.7,0.14,9.3,23,6,1.9,3.4,1.4,2.3,219,TRUE
2024-04-15,"Guanyin","Taoyuan City",46,"Good",0.2,0.18,29.4,63,18,7.8,9.3,1.5,3.1,356,TRUE
2024-04-15,"Fengyuan","Taichung City",40,"Good",1.6,0.35,22.6,28,10,8,8.6,0.6,0.9,74,TRUE
2024-04-15,"Hukou","Hsinchu County",52,"Moderate",1.4,0.22,15.9,18,15,13.4,13.8,0.4,1,180,TRUE
2024-04-15,"Songshan","Taipei City",58,"Moderate",1.9,0.42,24,22,19,21.6,23.4,1.7,0.5,54,TRUE
2024-04-15,"Shanhua","Tainan City",99,"Moderate",1.8,0.33,27.5,68,34,15.7,16.7,1,2.6,341,TRUE
2024-04-15,"Shilin","Taipei City",53,"Moderate",0.8,0.43,13.6,36,18,27.5,27.9,0.4,0.7,156,TRUE
2024-04-15,"Xinying","Tainan City",68,"Moderate",3,0.4,30.6,53,25,16.2,18.9,2.7,3.1,12,TRUE
2024-04-15,"Daliao","Kaohsiung City",15,"Good",0.6,0.1,11.8,15,5,3.7,4.7,0.9,0.4,177,TRUE
2024-04-15,"Xingang","Chiayi County",77,"Moderate",2,0.18,44.3,34,26,3.1,4.9,1.8,3,262,TRUE
2024-04-15,"Taoyuan","Taoyuan City",69,"Moderate",7.9,0.69,4.1,52,27,25.1,34.6,9.4,0.8,189,TRUE
2024-04-15,"Magong","Penghu County",51,"Moderate",1.2,0.16,54.8,15,1,1,2.2,1.1,3.9,37,TRUE
2024-04-15,"Shanhua","Tainan City",25,"Good",0.3,0.08,22.2,10,6,5,8.2,3.2,2.6,200,TRUE
2024-04-15,"Longtan","Taoyuan City",36,"Good",1.6,0.25,56,20,12,7.9,8.9,0.9,4.3,256,TRUE
2024-04-15,"Zhongli","Taoyuan City",23,"Good",1.3,0.17,15.5,15,11,6.5,9.9,3.3,0.8,351,TRUE
2024-04-15,"Wanli","New Taipei City",61,"Moderate",1.8,0.32,40.7,54,23,11,14,3,3.1,49,TRUE
2024-04-15,"Yonghe","New Taipei City",54,"Moderate",1.8,0.38,58.4,19,12,14.8,16.8,2,2,93,TRUE
2024-04-15,"Linyuan","Kaohsiung City",95,"Moderate",2,0.47,27.5,89,42,21.3,22.5,1.2,0.7,305,TRUE
2024-04-15,"Puli","Nantou County",57,"Moderate",1.2,0.29,51.3,17,11,1.8,2.2,0.4,2.5,268,TRUE
2024-04-15,"Xitun","Taichung City",35,"Good",1.5,0.13,21.5,13,7,5.1,8.5,3.4,1.6,35,TRUE
2024-04-15,"Songshan","Taipei City",53,"Moderate",1,0.53,18.2,19,12,24.7,26.1,1.3,1.3,65,TRUE
2024-04-15,"Taixi","Yunlin County",25,"Good",0.8,0.1,24.2,10,5,1.8,2.3,0.4,5.5,158,TRUE
2024-04-15,"Changhua","Changhua County",45,"Good",1,0.42,46.7,27,18,15.7,17.3,1.6,0.9,169,TRUE
2024-04-15,"Pingtung (Fangshan)","Pingtung County",48,"Good",0.2,0.2,45.8,24,11,5.3,5.4,0,1.9,148,TRUE
2024-04-15,"Zhudong","Hsinchu County",47,"Good",3.9,0.2,19,22,20,4.8,5.4,0.6,0.7,123,TRUE
2024-04-15,"Xitun","Taichung City",34,"Good",1.8,0.17,49.4,17,8,10.6,10.6,0,3.2,9,TRUE
2024-04-15,"Longtan","Taoyuan City",23,"Good",1.4,0.22,9.6,20,11,6.8,11,4.1,1.4,213,TRUE
2024-04-15,"Lunbei","Yunlin County",33,"Good",0.4,0.1,30.9,22,9,1.4,2.3,0.8,2.2,251,TRUE
2024-04-15,"Hengchun","Pingtung County",22,"Good",1.2,0.09,25.1,15,5,0.9,1.3,0.3,1,270,TRUE
2024-04-15,"Tainan","Tainan City",35,"Good",0.5,0.16,15.5,14,13,4,5.5,1.4,1.5,273,TRUE
2024-04-15,"Hsinchu","Hsinchu City",48,"Good",2.4,0.26,72.4,36,11,10.4,12.2,1.7,2.6,40,TRUE
2024-04-15,"Kaohsiung (Hunei)","Kaohsiung City",19,"Good",0,0.2,20.3,17,4,5.2,6.8,1.6,0.3,243,TRUE
2024-04-15,"Shanhua","Tainan City",25,"Good",0.3,0.06,23.8,9,4,1.3,3.1,1.8,4.1,210,TRUE
2024-04-15,"Tamsui","New Taipei City",48,"Good",1.9,0.21,60.7,46,5,7.4,9.5,2.1,2.3,170,TRUE
2024-04-15,"Xinying","Tainan City",31,"Good",0.7,0.15,22.3,25,6,5.1,7.6,2.5,1.7,9,TRUE
2024-04-15,"Dongshan","Yilan County",31,"Good",0.2,0.21,7.6,21,8,3.5,6.1,2.5,2.5,193,TRUE
2024-04-15,"Xinzhuang","New Taipei City",64,"Moderate",0.6,0.31,39.7,48,25,8,8.8,0.7,4.7,98,TRUE
2024-04-15,"Xizhi","New Taipei City",62,"Moderate",0.5,0.68,2.1,36,21,33.7,50.8,17,0.7,17,TRUE
2024-04-15,"Hualien","Hualien County",14,"Good",1.4,0.12,11.4,11,4,1.6,4.1,2.5,1.8,203,TRUE
2024-04-15,"Renwu","Kaohsiung City",82,"Moderate",2.4,0.36,25.6,35,23,11.6,14.6,2.9,1,92,TRUE
2024-04-15,"Nantou","Nantou County",83,"Moderate",1.4,0.49,47.7,43,32,11.1,13.5,2.3,1.6,348,TRUE
2024-04-15,"Pingtung","Pingtung County",104,"Unhealthy for Sensitive Groups",0.8,0.38,24.9,60,37,9.4,11.8,2.4,2.7,8,TRUE
2024-04-15,"Keelung","Keelung City",10,"Good",0.6,0.13,8.9,7,0,3.2,4.3,1.1,0.5,19,TRUE
2024-04-15,"Fuxing","Kaohsiung City",92,"Moderate",1.2,0.54,23.3,36,23,19.3,24.7,5.4,1.5,259,TRUE
2024-04-15,"Meinong","Kaohsiung City",61,"Moderate",0.9,0.34,71.2,45,18,7.8,8.6,0.7,1.2,249,TRUE
2024-04-15,"Zhongming","Taichung City",40,"Good",1.1,0.35,16.4,28,15,7.4,8.1,0.7,1.1,198,TRUE
2024-04-15,"Changhua","Changhua County",20,"Good",1.4,0.11,21,19,4,2.9,3.4,0.5,1,191,TRUE
2024-04-15,"New Taipei (Shulin)","New Taipei City",82,"Moderate",0.4,0.21,29.8,78,23,6.5,7.7,1.2,1.2,26,TRUE
2024-04-15,"Hengchun","Pingtung County",85,"Moderate",1.7,0.45,39,73,49,8.3,8.6,0.2,9.4,332,TRUE
2024-04-15,"Guanyin","Taoyuan City",81,"Moderate",10.8,0.31,50.3,46,28,10.3,10.2,0,3.9,96,TRUE
2024-04-15,"Daliao","Kaohsiung City",22,"Good",0.6,0.2,5.5,18,8,9.8,10.7,0.9,0.2,349,TRUE
2024-04-15,"Guanshan","Taitung County",27,"Good",0.5,0.32,33.5,11,0,5.4,6.6,1.2,1.9,23,TRUE
2024-04-15,"Guanyin","Taoyuan City",29,"Good",0.5,0.22,34.1,13,7,3.8,3.9,0,6.8,63,TRUE
2024-04-15,"Qianjin","Kaohsiung City",71,"Moderate",1.2,0.58,26.6,42,26,16.9,17.8,0.8,3.6,311,TRUE
2024-04-15,"Zuoying","Kaohsiung City",46,"Good",0.9,0.25,46.9,11,8,8.5,8.7,0.2,3.4,16,TRUE
2024-04-15,"Cailiao","New Taipei City",50,"Good",1.1,0.33,63.9,21,13,8.2,10,1.7,2,347,TRUE
2024-04-15,"New Taipei (Shulin)","New Taipei City",43,"Good",0.5,0.26,11.8,29,12,10.1,10.5,0.3,0,101,TRUE
2024-04-15,"Banqiao","New Taipei City",67,"Moderate",2.3,2.4,1,50,24,54.1,108.3,54.2,1.2,356,TRUE
2024-04-15,"Chaozhou","Pingtung County",73,"Moderate",1.6,0.37,38.8,59,24,13.8,15.5,1.6,2,290,TRUE
2024-04-15,"Dali","Taichung City",79,"Moderate",1.9,0.31,45.3,40,29,4.8,5.4,0.6,2.8,257,TRUE
2024-04-15,"Toufen","Miaoli County",41,"Good",1.7,0.24,24.4,17,13,3.5,4.6,1.1,1.3,117,TRUE
2024-04-15,"Xinzhuang","New Taipei City",48,"Good",0.6,0.15,53.3,3,0,4.1,4.7,0.6,2.4,78,TRUE
2024-04-15,"Nanzi","Kaohsiung City",100,"Moderate",2,0.33,41,58,18,14.6,15,0.4,1.5,33,TRUE
2024-04-15,"Qianzhen","Kaohsiung City",90,"Moderate",NA,0.43,NA,NA,19,15.9,16.6,0.6,1.1,29,TRUE
2024-04-15,"Renwu","Kaohsiung City",28,"Good",0.8,0.17,30,7,5,3.7,4.5,0.8,2.5,153,TRUE
2024-04-15,"Zuoying","Kaohsiung City",24,"Good",1.7,0.14,42.4,17,6,6.7,8.8,2,2.4,274,TRUE
2024-04-15,"Xizhi","New Taipei City",42,"Good",1.1,0.28,41.7,16,14,11.7,12,0.2,1,50,TRUE
2024-04-15,"Wanhua","Taipei City",45,"Good",0.7,0.22,10.4,22,17,9,10.2,1.1,1.1,160,TRUE
2024-04-15,"Fuxing","Kaohsiung City",55,"Moderate",0.9,0.93,13.1,50,17,33.7,36.8,3,0.4,133,TRUE
2024-04-15,"Linkou","New Taipei City",82,"Moderate",2.9,0.58,30.6,75,31,36.3,38.1,1.8,2.8,122,TRUE
2024-04-15,"Changhua (Yuanlin)","Changhua County",28,"Good",1.7,0.36,22.1,23,15,15.9,18.1,2.2,1.3,0,TRUE
2024-04-15,"Xinzhuang","New Taipei City",37,"Good",0.4,0.19,49.5,18,8,6.6,7.4,0.7,3.5,19,TRUE
2024-04-15,"Longtan","Taoyuan City",57,"Moderate",1.7,0.27,38.3,39,19,11.9,13.1,1.2,5.3,250,TRUE
2024-04-15,"Zhushan","Nantou County",19,"Good",0.3,0.1,6.3,23,2,2.4,2.9,0.5,0.3,332,TRUE
2024-04-15,"Zuoying","Kaohsiung City",66,"Moderate",1.2,0.21,45.7,33,22,6.7,8.5,1.8,3.8,290,TRUE
2024-04-15,"Dayuan","Taoyuan City",26,"Good",2.3,0.31,28.4,14,5,10.4,12.9,2.4,6.9,33,TRUE
2024-04-15,"Xitun","Taichung City",126,"Unhealthy for Sensitive Groups",1.5,0.24,63.6,34,11,13.2,14.3,1.1,3,12,TRUE
